,USD,GBP,JPY,AUD,CAD,EUR
1982-10-26,9.71,10.43,5.5,14.57,11.53,7.46
1982-10-27,9.71,10.43,5.5,14.57,11.53,7.46
1982-10-28,9.71,10.43,5.5,14.57,11.53,7.46
1982-10-29,9.71,10.43,5.5,14.57,11.53,7.46
1982-11-01,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-02,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-03,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-04,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-05,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-08,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-09,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-10,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-11,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-12,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-15,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-16,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-17,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-18,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-19,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-22,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-23,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-24,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-25,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-26,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-29,9.2,9.37,5.5,14.76,10.87,7.02
1982-11-30,9.2,9.37,5.5,14.76,10.87,7.02
1982-12-01,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-02,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-03,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-06,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-07,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-08,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-09,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-10,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-13,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-14,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-15,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-16,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-17,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-20,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-21,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-22,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-23,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-24,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-27,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-28,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-29,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-30,8.95,10.71,5.5,12.13,10.26,6.15
1982-12-31,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-03,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-04,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-05,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-06,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-07,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-10,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-11,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-12,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-13,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-14,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-17,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-18,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-19,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-20,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-21,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-24,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-25,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-26,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-27,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-28,8.95,10.71,5.5,12.13,10.26,6.15
1983-01-31,8.95,10.71,5.5,12.13,10.26,6.15
1983-02-01,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-02,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-03,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-04,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-07,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-08,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-09,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-10,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-11,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-14,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-15,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-16,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-17,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-18,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-21,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-22,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-23,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-24,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-25,8.51,11.34,5.5,13.77,9.43,5.74
1983-02-28,8.51,11.34,5.5,13.77,9.43,5.74
1983-03-01,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-02,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-03,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-04,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-07,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-08,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-09,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-10,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-11,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-14,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-15,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-16,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-17,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-18,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-21,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-22,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-23,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-24,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-25,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-28,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-29,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-30,8.77,11.05,5.5,15.26,9.42,5.51
1983-03-31,8.77,11.05,5.5,15.26,9.42,5.51
1983-04-01,8.8,10.57,5.5,13.92,9.46,4.93
1983-04-04,8.8,10.57,5.5,13.92,9.46,4.93
1983-04-05,8.8,10.57,5.5,13.92,9.46,4.93
1983-04-06,8.8,10.57,5.5,13.92,9.46,4.93
1983-04-07,8.8,10.57,5.5,13.92,9.46,4.93
1983-04-08,8.8,10.57,5.5,13.92,9.46,4.93
1983-04-11,8.8,10.57,5.5,13.92,9.46,4.93
1983-04-12,8.8,10.57,5.5,13.92,9.46,4.93
1983-04-13,8.8,10.57,5.5,13.92,9.46,4.93
