,US500,NAS100
1980-07-14,4.9944323873121865,4.9944323873121865
1980-07-15,4.9944323873121865,4.9944323873121865
1980-07-16,4.9944323873121865,4.9944323873121865
1980-07-17,4.9944323873121865,4.9944323873121865
1980-07-18,4.9944323873121865,4.9944323873121865
1980-07-21,4.9944323873121865,4.9944323873121865
1980-07-22,4.9944323873121865,4.9944323873121865
1980-07-23,4.9944323873121865,4.9944323873121865
1980-07-24,4.9944323873121865,4.9944323873121865
1980-07-25,4.9944323873121865,4.9944323873121865
1980-07-28,4.9944323873121865,4.9944323873121865
1980-07-29,4.9944323873121865,4.9944323873121865
1980-07-30,4.9944323873121865,4.9944323873121865
1980-07-31,4.9944323873121865,4.9944323873121865
1980-08-01,4.879894736842106,4.879894736842106
1980-08-04,4.879894736842106,4.879894736842106
1980-08-05,4.879894736842106,4.879894736842106
1980-08-06,4.879894736842106,4.879894736842106
1980-08-07,4.879894736842106,4.879894736842106
1980-08-08,4.879894736842106,4.879894736842106
1980-08-11,4.879894736842106,4.879894736842106
1980-08-12,4.879894736842106,4.879894736842106
1980-08-13,4.879894736842106,4.879894736842106
1980-08-14,4.879894736842106,4.879894736842106
1980-08-15,4.879894736842106,4.879894736842106
1980-08-18,4.879894736842106,4.879894736842106
1980-08-19,4.879894736842106,4.879894736842106
1980-08-20,4.879894736842106,4.879894736842106
1980-08-21,4.879894736842106,4.879894736842106
1980-08-22,4.879894736842106,4.879894736842106
1980-08-25,4.879894736842106,4.879894736842106
1980-08-26,4.879894736842106,4.879894736842106
1980-08-27,4.879894736842106,4.879894736842106
1980-08-28,4.879894736842106,4.879894736842106
1980-08-29,4.879894736842106,4.879894736842106
1980-09-01,4.798418972332016,4.798418972332016
1980-09-02,4.798418972332016,4.798418972332016
1980-09-03,4.798418972332016,4.798418972332016
1980-09-04,4.798418972332016,4.798418972332016
1980-09-05,4.798418972332016,4.798418972332016
1980-09-08,4.798418972332016,4.798418972332016
1980-09-09,4.798418972332016,4.798418972332016
1980-09-10,4.798418972332016,4.798418972332016
1980-09-11,4.798418972332016,4.798418972332016
1980-09-12,4.798418972332016,4.798418972332016
1980-09-15,4.798418972332016,4.798418972332016
1980-09-16,4.798418972332016,4.798418972332016
1980-09-17,4.798418972332016,4.798418972332016
1980-09-18,4.798418972332016,4.798418972332016
1980-09-19,4.798418972332016,4.798418972332016
1980-09-22,4.798418972332016,4.798418972332016
1980-09-23,4.798418972332016,4.798418972332016
1980-09-24,4.798418972332016,4.798418972332016
1980-09-25,4.798418972332016,4.798418972332016
1980-09-26,4.798418972332016,4.798418972332016
1980-09-29,4.798418972332016,4.798418972332016
1980-09-30,4.798418972332016,4.798418972332016
1980-10-01,4.68509984639017,4.68509984639017
1980-10-02,4.68509984639017,4.68509984639017
1980-10-03,4.68509984639017,4.68509984639017
1980-10-06,4.68509984639017,4.68509984639017
1980-10-07,4.68509984639017,4.68509984639017
1980-10-08,4.68509984639017,4.68509984639017
1980-10-09,4.68509984639017,4.68509984639017
1980-10-10,4.68509984639017,4.68509984639017
1980-10-13,4.68509984639017,4.68509984639017
1980-10-14,4.68509984639017,4.68509984639017
1980-10-15,4.68509984639017,4.68509984639017
1980-10-16,4.68509984639017,4.68509984639017
1980-10-17,4.68509984639017,4.68509984639017
1980-10-20,4.68509984639017,4.68509984639017
1980-10-21,4.68509984639017,4.68509984639017
1980-10-22,4.68509984639017,4.68509984639017
1980-10-23,4.68509984639017,4.68509984639017
1980-10-24,4.68509984639017,4.68509984639017
1980-10-27,4.68509984639017,4.68509984639017
1980-10-28,4.68509984639017,4.68509984639017
1980-10-29,4.68509984639017,4.68509984639017
1980-10-30,4.68509984639017,4.68509984639017
1980-10-31,4.68509984639017,4.68509984639017
1980-11-03,4.68509984639017,4.68509984639017
1980-11-04,4.68509984639017,4.68509984639017
1980-11-05,4.68509984639017,4.68509984639017
1980-11-06,4.68509984639017,4.68509984639017
1980-11-07,4.68509984639017,4.68509984639017
1980-11-10,4.68509984639017,4.68509984639017
1980-11-11,4.68509984639017,4.68509984639017
1980-11-12,4.68509984639017,4.68509984639017
1980-11-13,4.68509984639017,4.68509984639017
1980-11-14,4.68509984639017,4.68509984639017
1980-11-17,4.68509984639017,4.68509984639017
1980-11-18,4.68509984639017,4.68509984639017
1980-11-19,4.68509984639017,4.68509984639017
1980-11-20,4.68509984639017,4.68509984639017
1980-11-21,4.68509984639017,4.68509984639017
1980-11-24,4.68509984639017,4.68509984639017
1980-11-25,4.68509984639017,4.68509984639017
1980-11-26,4.68509984639017,4.68509984639017
1980-11-27,4.68509984639017,4.68509984639017
1980-11-28,4.68509984639017,4.68509984639017
1980-12-01,4.614232209737827,4.614232209737827
1980-12-02,4.614232209737827,4.614232209737827
1980-12-03,4.614232209737827,4.614232209737827
1980-12-04,4.614232209737827,4.614232209737827
1980-12-05,4.614232209737827,4.614232209737827
1980-12-08,4.614232209737827,4.614232209737827
1980-12-09,4.614232209737827,4.614232209737827
1980-12-10,4.614232209737827,4.614232209737827
1980-12-11,4.614232209737827,4.614232209737827
1980-12-12,4.614232209737827,4.614232209737827
1980-12-15,4.614232209737827,4.614232209737827
1980-12-16,4.614232209737827,4.614232209737827
1980-12-17,4.614232209737827,4.614232209737827
1980-12-18,4.614232209737827,4.614232209737827
1980-12-19,4.614232209737827,4.614232209737827
1980-12-22,4.614232209737827,4.614232209737827
1980-12-23,4.614232209737827,4.614232209737827
1980-12-24,4.614232209737827,4.614232209737827
1980-12-25,4.614232209737827,4.614232209737827
1980-12-26,4.614232209737827,4.614232209737827
1980-12-29,4.614232209737827,4.614232209737827
1980-12-30,4.614232209737827,4.614232209737827
1980-12-31,4.614232209737827,4.614232209737827
1981-01-01,4.661654135338346,4.661654135338346
1981-01-02,4.661654135338346,4.661654135338346
1981-01-05,4.661654135338346,4.661654135338346
1981-01-06,4.661654135338346,4.661654135338346
1981-01-07,4.661654135338346,4.661654135338346
1981-01-08,4.661654135338346,4.661654135338346
1981-01-09,4.661654135338346,4.661654135338346
1981-01-12,4.661654135338346,4.661654135338346
1981-01-13,4.661654135338346,4.661654135338346
1981-01-14,4.661654135338346,4.661654135338346
1981-01-15,4.661654135338346,4.661654135338346
1981-01-16,4.661654135338346,4.661654135338346
1981-01-19,4.661654135338346,4.661654135338346
1981-01-20,4.661654135338346,4.661654135338346
1981-01-21,4.661654135338346,4.661654135338346
1981-01-22,4.661654135338346,4.661654135338346
1981-01-23,4.661654135338346,4.661654135338346
1981-01-26,4.661654135338346,4.661654135338346
1981-01-27,4.661654135338346,4.661654135338346
1981-01-28,4.661654135338346,4.661654135338346
1981-01-29,4.661654135338346,4.661654135338346
1981-01-30,4.661654135338346,4.661654135338346
1981-02-02,4.661654135338346,4.661654135338346
1981-02-03,4.661654135338346,4.661654135338346
1981-02-04,4.661654135338346,4.661654135338346
1981-02-05,4.661654135338346,4.661654135338346
1981-02-06,4.661654135338346,4.661654135338346
1981-02-09,4.661654135338346,4.661654135338346
1981-02-10,4.661654135338346,4.661654135338346
1981-02-11,4.661654135338346,4.661654135338346
1981-02-12,4.661654135338346,4.661654135338346
1981-02-13,4.661654135338346,4.661654135338346
1981-02-16,4.661654135338346,4.661654135338346
1981-02-17,4.661654135338346,4.661654135338346
1981-02-18,4.661654135338346,4.661654135338346
1981-02-19,4.661654135338346,4.661654135338346
1981-02-20,4.661654135338346,4.661654135338346
1981-02-23,4.661654135338346,4.661654135338346
1981-02-24,4.661654135338346,4.661654135338346
1981-02-25,4.661654135338346,4.661654135338346
1981-02-26,4.661654135338346,4.661654135338346
1981-02-27,4.661654135338346,4.661654135338346
1981-03-02,4.661654135338346,4.661654135338346
1981-03-03,4.661654135338346,4.661654135338346
1981-03-04,4.661654135338346,4.661654135338346
1981-03-05,4.661654135338346,4.661654135338346
1981-03-06,4.661654135338346,4.661654135338346
1981-03-09,4.661654135338346,4.661654135338346
1981-03-10,4.661654135338346,4.661654135338346
1981-03-11,4.661654135338346,4.661654135338346
1981-03-12,4.661654135338346,4.661654135338346
1981-03-13,4.661654135338346,4.661654135338346
1981-03-16,4.661654135338346,4.661654135338346
1981-03-17,4.661654135338346,4.661654135338346
1981-03-18,4.661654135338346,4.661654135338346
1981-03-19,4.661654135338346,4.661654135338346
1981-03-20,4.661654135338346,4.661654135338346
1981-03-23,4.661654135338346,4.661654135338346
1981-03-24,4.661654135338346,4.661654135338346
1981-03-25,4.661654135338346,4.661654135338346
1981-03-26,4.661654135338346,4.661654135338346
1981-03-27,4.661654135338346,4.661654135338346
1981-03-30,4.661654135338346,4.661654135338346
1981-03-31,4.661654135338346,4.661654135338346
1981-04-01,4.699903273809524,4.699903273809524
1981-04-02,4.699903273809524,4.699903273809524
1981-04-03,4.699903273809524,4.699903273809524
1981-04-06,4.699903273809524,4.699903273809524
1981-04-07,4.699903273809524,4.699903273809524
1981-04-08,4.699903273809524,4.699903273809524
1981-04-09,4.699903273809524,4.699903273809524
1981-04-10,4.699903273809524,4.699903273809524
1981-04-13,4.699903273809524,4.699903273809524
1981-04-14,4.699903273809524,4.699903273809524
1981-04-15,4.699903273809524,4.699903273809524
1981-04-16,4.699903273809524,4.699903273809524
1981-04-17,4.699903273809524,4.699903273809524
1981-04-20,4.699903273809524,4.699903273809524
1981-04-21,4.699903273809524,4.699903273809524
1981-04-22,4.699903273809524,4.699903273809524
1981-04-23,4.699903273809524,4.699903273809524
1981-04-24,4.699903273809524,4.699903273809524
1981-04-27,4.699903273809524,4.699903273809524
1981-04-28,4.699903273809524,4.699903273809524
1981-04-29,4.699903273809524,4.699903273809524
1981-04-30,4.699903273809524,4.699903273809524
1981-05-01,4.824092634776006,4.824092634776006
1981-05-04,4.824092634776006,4.824092634776006
1981-05-05,4.824092634776006,4.824092634776006
1981-05-06,4.824092634776006,4.824092634776006
1981-05-07,4.824092634776006,4.824092634776006
1981-05-08,4.824092634776006,4.824092634776006
1981-05-11,4.824092634776006,4.824092634776006
1981-05-12,4.824092634776006,4.824092634776006
1981-05-13,4.824092634776006,4.824092634776006
1981-05-14,4.824092634776006,4.824092634776006
1981-05-15,4.824092634776006,4.824092634776006
1981-05-18,4.824092634776006,4.824092634776006
1981-05-19,4.824092634776006,4.824092634776006
1981-05-20,4.824092634776006,4.824092634776006
1981-05-21,4.824092634776006,4.824092634776006
1981-05-22,4.824092634776006,4.824092634776006
1981-05-25,4.824092634776006,4.824092634776006
1981-05-26,4.824092634776006,4.824092634776006
1981-05-27,4.824092634776006,4.824092634776006
1981-05-28,4.824092634776006,4.824092634776006
1981-05-29,4.824092634776006,4.824092634776006
1981-06-01,4.829931972789115,4.829931972789115
1981-06-02,4.829931972789115,4.829931972789115
1981-06-03,4.829931972789115,4.829931972789115
1981-06-04,4.829931972789115,4.829931972789115
1981-06-05,4.829931972789115,4.829931972789115
1981-06-08,4.829931972789115,4.829931972789115
1981-06-09,4.829931972789115,4.829931972789115
1981-06-10,4.829931972789115,4.829931972789115
1981-06-11,4.829931972789115,4.829931972789115
1981-06-12,4.829931972789115,4.829931972789115
1981-06-15,4.829931972789115,4.829931972789115
1981-06-16,4.829931972789115,4.829931972789115
1981-06-17,4.829931972789115,4.829931972789115
1981-06-18,4.829931972789115,4.829931972789115
1981-06-19,4.829931972789115,4.829931972789115
1981-06-22,4.829931972789115,4.829931972789115
1981-06-23,4.829931972789115,4.829931972789115
1981-06-24,4.829931972789115,4.829931972789115
1981-06-25,4.829931972789115,4.829931972789115
1981-06-26,4.829931972789115,4.829931972789115
1981-06-29,4.829931972789115,4.829931972789115
1981-06-30,4.829931972789115,4.829931972789115
1981-07-01,4.983214562354764,4.983214562354764
1981-07-02,4.983214562354764,4.983214562354764
1981-07-03,4.983214562354764,4.983214562354764
1981-07-06,4.983214562354764,4.983214562354764
1981-07-07,4.983214562354764,4.983214562354764
1981-07-08,4.983214562354764,4.983214562354764
1981-07-09,4.983214562354764,4.983214562354764
1981-07-10,4.983214562354764,4.983214562354764
1981-07-13,4.983214562354764,4.983214562354764
1981-07-14,4.983214562354764,4.983214562354764
1981-07-15,4.983214562354764,4.983214562354764
1981-07-16,4.983214562354764,4.983214562354764
1981-07-17,4.983214562354764,4.983214562354764
1981-07-20,4.983214562354764,4.983214562354764
1981-07-21,4.983214562354764,4.983214562354764
1981-07-22,4.983214562354764,4.983214562354764
1981-07-23,4.983214562354764,4.983214562354764
1981-07-24,4.983214562354764,4.983214562354764
1981-07-27,4.983214562354764,4.983214562354764
1981-07-28,4.983214562354764,4.983214562354764
1981-07-29,4.983214562354764,4.983214562354764
1981-07-30,4.983214562354764,4.983214562354764
1981-07-31,4.983214562354764,4.983214562354764
1981-08-03,4.983214562354764,4.983214562354764
1981-08-04,4.983214562354764,4.983214562354764
1981-08-05,4.983214562354764,4.983214562354764
1981-08-06,4.983214562354764,4.983214562354764
1981-08-07,4.983214562354764,4.983214562354764
1981-08-10,4.983214562354764,4.983214562354764
1981-08-11,4.983214562354764,4.983214562354764
1981-08-12,4.983214562354764,4.983214562354764
1981-08-13,4.983214562354764,4.983214562354764
1981-08-14,4.983214562354764,4.983214562354764
1981-08-17,4.983214562354764,4.983214562354764
1981-08-18,4.983214562354764,4.983214562354764
1981-08-19,4.983214562354764,4.983214562354764
1981-08-20,4.983214562354764,4.983214562354764
1981-08-21,4.983214562354764,4.983214562354764
1981-08-24,4.983214562354764,4.983214562354764
1981-08-25,4.983214562354764,4.983214562354764
1981-08-26,4.983214562354764,4.983214562354764
1981-08-27,4.983214562354764,4.983214562354764
1981-08-28,4.983214562354764,4.983214562354764
1981-08-31,4.983214562354764,4.983214562354764
1981-09-01,5.511411665257819,5.511411665257819
1981-09-02,5.511411665257819,5.511411665257819
1981-09-03,5.511411665257819,5.511411665257819
1981-09-04,5.511411665257819,5.511411665257819
1981-09-07,5.511411665257819,5.511411665257819
1981-09-08,5.511411665257819,5.511411665257819
1981-09-09,5.511411665257819,5.511411665257819
1981-09-10,5.511411665257819,5.511411665257819
1981-09-11,5.511411665257819,5.511411665257819
1981-09-14,5.511411665257819,5.511411665257819
1981-09-15,5.511411665257819,5.511411665257819
1981-09-16,5.511411665257819,5.511411665257819
1981-09-17,5.511411665257819,5.511411665257819
1981-09-18,5.511411665257819,5.511411665257819
1981-09-21,5.511411665257819,5.511411665257819
1981-09-22,5.511411665257819,5.511411665257819
1981-09-23,5.511411665257819,5.511411665257819
1981-09-24,5.511411665257819,5.511411665257819
1981-09-25,5.511411665257819,5.511411665257819
1981-09-28,5.511411665257819,5.511411665257819
1981-09-29,5.511411665257819,5.511411665257819
1981-09-30,5.511411665257819,5.511411665257819
1981-10-01,5.473013355592655,5.473013355592655
1981-10-02,5.473013355592655,5.473013355592655
1981-10-05,5.473013355592655,5.473013355592655
1981-10-06,5.473013355592655,5.473013355592655
1981-10-07,5.473013355592655,5.473013355592655
1981-10-08,5.473013355592655,5.473013355592655
1981-10-09,5.473013355592655,5.473013355592655
1981-10-12,5.473013355592655,5.473013355592655
1981-10-13,5.473013355592655,5.473013355592655
1981-10-14,5.473013355592655,5.473013355592655
1981-10-15,5.473013355592655,5.473013355592655
1981-10-16,5.473013355592655,5.473013355592655
1981-10-19,5.473013355592655,5.473013355592655
1981-10-20,5.473013355592655,5.473013355592655
1981-10-21,5.473013355592655,5.473013355592655
1981-10-22,5.473013355592655,5.473013355592655
1981-10-23,5.473013355592655,5.473013355592655
1981-10-26,5.473013355592655,5.473013355592655
1981-10-27,5.473013355592655,5.473013355592655
1981-10-28,5.473013355592655,5.473013355592655
1981-10-29,5.473013355592655,5.473013355592655
1981-10-30,5.473013355592655,5.473013355592655
1981-11-02,5.473013355592655,5.473013355592655
1981-11-03,5.473013355592655,5.473013355592655
1981-11-04,5.473013355592655,5.473013355592655
1981-11-05,5.473013355592655,5.473013355592655
1981-11-06,5.473013355592655,5.473013355592655
1981-11-09,5.473013355592655,5.473013355592655
1981-11-10,5.473013355592655,5.473013355592655
1981-11-11,5.473013355592655,5.473013355592655
1981-11-12,5.473013355592655,5.473013355592655
1981-11-13,5.473013355592655,5.473013355592655
1981-11-16,5.473013355592655,5.473013355592655
1981-11-17,5.473013355592655,5.473013355592655
1981-11-18,5.473013355592655,5.473013355592655
1981-11-19,5.473013355592655,5.473013355592655
1981-11-20,5.473013355592655,5.473013355592655
1981-11-23,5.473013355592655,5.473013355592655
1981-11-24,5.473013355592655,5.473013355592655
1981-11-25,5.473013355592655,5.473013355592655
1981-11-26,5.473013355592655,5.473013355592655
1981-11-27,5.473013355592655,5.473013355592655
1981-11-30,5.473013355592655,5.473013355592655
1981-12-01,5.355411954765751,5.355411954765751
1981-12-02,5.355411954765751,5.355411954765751
1981-12-03,5.355411954765751,5.355411954765751
1981-12-04,5.355411954765751,5.355411954765751
1981-12-07,5.355411954765751,5.355411954765751
1981-12-08,5.355411954765751,5.355411954765751
1981-12-09,5.355411954765751,5.355411954765751
1981-12-10,5.355411954765751,5.355411954765751
1981-12-11,5.355411954765751,5.355411954765751
1981-12-14,5.355411954765751,5.355411954765751
1981-12-15,5.355411954765751,5.355411954765751
1981-12-16,5.355411954765751,5.355411954765751
1981-12-17,5.355411954765751,5.355411954765751
1981-12-18,5.355411954765751,5.355411954765751
1981-12-21,5.355411954765751,5.355411954765751
1981-12-22,5.355411954765751,5.355411954765751
1981-12-23,5.355411954765751,5.355411954765751
1981-12-24,5.355411954765751,5.355411954765751
1981-12-25,5.355411954765751,5.355411954765751
1981-12-28,5.355411954765751,5.355411954765751
1981-12-29,5.355411954765751,5.355411954765751
1981-12-30,5.355411954765751,5.355411954765751
1981-12-31,5.355411954765751,5.355411954765751
1982-01-01,5.677749360613811,5.677749360613811
1982-01-04,5.677749360613811,5.677749360613811
1982-01-05,5.677749360613811,5.677749360613811
1982-01-06,5.677749360613811,5.677749360613811
1982-01-07,5.677749360613811,5.677749360613811
1982-01-08,5.677749360613811,5.677749360613811
1982-01-11,5.677749360613811,5.677749360613811
1982-01-12,5.677749360613811,5.677749360613811
1982-01-13,5.677749360613811,5.677749360613811
1982-01-14,5.677749360613811,5.677749360613811
1982-01-15,5.677749360613811,5.677749360613811
1982-01-18,5.677749360613811,5.677749360613811
1982-01-19,5.677749360613811,5.677749360613811
1982-01-20,5.677749360613811,5.677749360613811
1982-01-21,5.677749360613811,5.677749360613811
1982-01-22,5.677749360613811,5.677749360613811
1982-01-25,5.677749360613811,5.677749360613811
1982-01-26,5.677749360613811,5.677749360613811
1982-01-27,5.677749360613811,5.677749360613811
1982-01-28,5.677749360613811,5.677749360613811
1982-01-29,5.677749360613811,5.677749360613811
1982-02-01,5.8427947598253285,5.8427947598253285
1982-02-02,5.8427947598253285,5.8427947598253285
1982-02-03,5.8427947598253285,5.8427947598253285
1982-02-04,5.8427947598253285,5.8427947598253285
1982-02-05,5.8427947598253285,5.8427947598253285
1982-02-08,5.8427947598253285,5.8427947598253285
1982-02-09,5.8427947598253285,5.8427947598253285
1982-02-10,5.8427947598253285,5.8427947598253285
1982-02-11,5.8427947598253285,5.8427947598253285
1982-02-12,5.8427947598253285,5.8427947598253285
1982-02-15,5.8427947598253285,5.8427947598253285
1982-02-16,5.8427947598253285,5.8427947598253285
1982-02-17,5.8427947598253285,5.8427947598253285
1982-02-18,5.8427947598253285,5.8427947598253285
1982-02-19,5.8427947598253285,5.8427947598253285
1982-02-22,5.8427947598253285,5.8427947598253285
1982-02-23,5.8427947598253285,5.8427947598253285
1982-02-24,5.8427947598253285,5.8427947598253285
1982-02-25,5.8427947598253285,5.8427947598253285
1982-02-26,5.8427947598253285,5.8427947598253285
1982-03-01,6.064981949458484,6.064981949458484
1982-03-02,6.064981949458484,6.064981949458484
1982-03-03,6.064981949458484,6.064981949458484
1982-03-04,6.064981949458484,6.064981949458484
1982-03-05,6.064981949458484,6.064981949458484
1982-03-08,6.064981949458484,6.064981949458484
1982-03-09,6.064981949458484,6.064981949458484
1982-03-10,6.064981949458484,6.064981949458484
1982-03-11,6.064981949458484,6.064981949458484
1982-03-12,6.064981949458484,6.064981949458484
1982-03-15,6.064981949458484,6.064981949458484
1982-03-16,6.064981949458484,6.064981949458484
1982-03-17,6.064981949458484,6.064981949458484
1982-03-18,6.064981949458484,6.064981949458484
1982-03-19,6.064981949458484,6.064981949458484
1982-03-22,6.064981949458484,6.064981949458484
1982-03-23,6.064981949458484,6.064981949458484
1982-03-24,6.064981949458484,6.064981949458484
1982-03-25,6.064981949458484,6.064981949458484
1982-03-26,6.064981949458484,6.064981949458484
1982-03-29,6.064981949458484,6.064981949458484
1982-03-30,6.064981949458484,6.064981949458484
1982-03-31,6.064981949458484,6.064981949458484
1982-04-01,5.803955288048152,5.803955288048152
1982-04-02,5.803955288048152,5.803955288048152
1982-04-05,5.803955288048152,5.803955288048152
1982-04-06,5.803955288048152,5.803955288048152
1982-04-07,5.803955288048152,5.803955288048152
1982-04-08,5.803955288048152,5.803955288048152
1982-04-09,5.803955288048152,5.803955288048152
1982-04-12,5.803955288048152,5.803955288048152
1982-04-13,5.803955288048152,5.803955288048152
1982-04-14,5.803955288048152,5.803955288048152
1982-04-15,5.803955288048152,5.803955288048152
1982-04-16,5.803955288048152,5.803955288048152
1982-04-19,5.803955288048152,5.803955288048152
1982-04-20,5.803955288048152,5.803955288048152
1982-04-21,5.803955288048152,5.803955288048152
1982-04-22,5.803955288048152,5.803955288048152
1982-04-23,5.803955288048152,5.803955288048152
1982-04-26,5.803955288048152,5.803955288048152
1982-04-27,5.803955288048152,5.803955288048152
1982-04-28,5.803955288048152,5.803955288048152
1982-04-29,5.803955288048152,5.803955288048152
1982-04-30,5.803955288048152,5.803955288048152
1982-05-03,5.803955288048152,5.803955288048152
1982-05-04,5.803955288048152,5.803955288048152
1982-05-05,5.803955288048152,5.803955288048152
1982-05-06,5.803955288048152,5.803955288048152
1982-05-07,5.803955288048152,5.803955288048152
1982-05-10,5.803955288048152,5.803955288048152
1982-05-11,5.803955288048152,5.803955288048152
1982-05-12,5.803955288048152,5.803955288048152
1982-05-13,5.803955288048152,5.803955288048152
1982-05-14,5.803955288048152,5.803955288048152
1982-05-17,5.803955288048152,5.803955288048152
1982-05-18,5.803955288048152,5.803955288048152
1982-05-19,5.803955288048152,5.803955288048152
1982-05-20,5.803955288048152,5.803955288048152
1982-05-21,5.803955288048152,5.803955288048152
1982-05-24,5.803955288048152,5.803955288048152
1982-05-25,5.803955288048152,5.803955288048152
1982-05-26,5.803955288048152,5.803955288048152
1982-05-27,5.803955288048152,5.803955288048152
1982-05-28,5.803955288048152,5.803955288048152
1982-05-31,5.803955288048152,5.803955288048152
1982-06-01,6.207839562443026,6.207839562443026
1982-06-02,6.207839562443026,6.207839562443026
1982-06-03,6.207839562443026,6.207839562443026
1982-06-04,6.207839562443026,6.207839562443026
1982-06-07,6.207839562443026,6.207839562443026
1982-06-08,6.207839562443026,6.207839562443026
1982-06-09,6.207839562443026,6.207839562443026
1982-06-10,6.207839562443026,6.207839562443026
1982-06-11,6.207839562443026,6.207839562443026
1982-06-14,6.207839562443026,6.207839562443026
1982-06-15,6.207839562443026,6.207839562443026
1982-06-16,6.207839562443026,6.207839562443026
1982-06-17,6.207839562443026,6.207839562443026
1982-06-18,6.207839562443026,6.207839562443026
1982-06-21,6.207839562443026,6.207839562443026
1982-06-22,6.207839562443026,6.207839562443026
1982-06-23,6.207839562443026,6.207839562443026
1982-06-24,6.207839562443026,6.207839562443026
1982-06-25,6.207839562443026,6.207839562443026
1982-06-28,6.207839562443026,6.207839562443026
1982-06-29,6.207839562443026,6.207839562443026
1982-06-30,6.207839562443026,6.207839562443026
1982-07-01,6.237047531992687,6.237047531992687
1982-07-02,6.237047531992687,6.237047531992687
1982-07-05,6.237047531992687,6.237047531992687
1982-07-06,6.237047531992687,6.237047531992687
1982-07-07,6.237047531992687,6.237047531992687
1982-07-08,6.237047531992687,6.237047531992687
1982-07-09,6.237047531992687,6.237047531992687
1982-07-12,6.237047531992687,6.237047531992687
1982-07-13,6.237047531992687,6.237047531992687
1982-07-14,6.237047531992687,6.237047531992687
1982-07-15,6.237047531992687,6.237047531992687
1982-07-16,6.237047531992687,6.237047531992687
1982-07-19,6.237047531992687,6.237047531992687
1982-07-20,6.237047531992687,6.237047531992687
1982-07-21,6.237047531992687,6.237047531992687
1982-07-22,6.237047531992687,6.237047531992687
1982-07-23,6.237047531992687,6.237047531992687
1982-07-26,6.237047531992687,6.237047531992687
1982-07-27,6.237047531992687,6.237047531992687
1982-07-28,6.237047531992687,6.237047531992687
1982-07-29,6.237047531992687,6.237047531992687
1982-07-30,6.237047531992687,6.237047531992687
1982-08-02,6.237047531992687,6.237047531992687
1982-08-03,6.237047531992687,6.237047531992687
1982-08-04,6.237047531992687,6.237047531992687
1982-08-05,6.237047531992687,6.237047531992687
1982-08-06,6.237047531992687,6.237047531992687
1982-08-09,6.237047531992687,6.237047531992687
1982-08-10,6.237047531992687,6.237047531992687
1982-08-11,6.237047531992687,6.237047531992687
1982-08-12,6.237047531992687,6.237047531992687
1982-08-13,6.237047531992687,6.237047531992687
1982-08-16,6.237047531992687,6.237047531992687
1982-08-17,6.237047531992687,6.237047531992687
1982-08-18,6.237047531992687,6.237047531992687
1982-08-19,6.237047531992687,6.237047531992687
1982-08-20,6.237047531992687,6.237047531992687
1982-08-23,6.237047531992687,6.237047531992687
1982-08-24,6.237047531992687,6.237047531992687
1982-08-25,6.237047531992687,6.237047531992687
1982-08-26,6.237047531992687,6.237047531992687
1982-08-27,6.237047531992687,6.237047531992687
1982-08-30,6.237047531992687,6.237047531992687
1982-08-31,6.237047531992687,6.237047531992687
1982-09-01,5.59640522875817,5.59640522875817
1982-09-02,5.59640522875817,5.59640522875817
1982-09-03,5.59640522875817,5.59640522875817
1982-09-06,5.59640522875817,5.59640522875817
1982-09-07,5.59640522875817,5.59640522875817
1982-09-08,5.59640522875817,5.59640522875817
1982-09-09,5.59640522875817,5.59640522875817
1982-09-10,5.59640522875817,5.59640522875817
1982-09-13,5.59640522875817,5.59640522875817
1982-09-14,5.59640522875817,5.59640522875817
1982-09-15,5.59640522875817,5.59640522875817
1982-09-16,5.59640522875817,5.59640522875817
1982-09-17,5.59640522875817,5.59640522875817
1982-09-20,5.59640522875817,5.59640522875817
1982-09-21,5.59640522875817,5.59640522875817
1982-09-22,5.59640522875817,5.59640522875817
1982-09-23,5.59640522875817,5.59640522875817
1982-09-24,5.59640522875817,5.59640522875817
1982-09-27,5.59640522875817,5.59640522875817
1982-09-28,5.59640522875817,5.59640522875817
1982-09-29,5.59640522875817,5.59640522875817
1982-09-30,5.59640522875817,5.59640522875817
1982-10-01,5.167045968349662,5.167045968349662
1982-10-04,5.167045968349662,5.167045968349662
1982-10-05,5.167045968349662,5.167045968349662
1982-10-06,5.167045968349662,5.167045968349662
1982-10-07,5.167045968349662,5.167045968349662
1982-10-08,5.167045968349662,5.167045968349662
1982-10-11,5.167045968349662,5.167045968349662
1982-10-12,5.167045968349662,5.167045968349662
1982-10-13,5.167045968349662,5.167045968349662
1982-10-14,5.167045968349662,5.167045968349662
1982-10-15,5.167045968349662,5.167045968349662
1982-10-18,5.167045968349662,5.167045968349662
1982-10-19,5.167045968349662,5.167045968349662
1982-10-20,5.167045968349662,5.167045968349662
1982-10-21,5.167045968349662,5.167045968349662
1982-10-22,5.167045968349662,5.167045968349662
1982-10-25,5.167045968349662,5.167045968349662
1982-10-26,5.167045968349662,5.167045968349662
1982-10-27,5.167045968349662,5.167045968349662
1982-10-28,5.167045968349662,5.167045968349662
1982-10-29,5.167045968349662,5.167045968349662
1982-11-01,4.9698262128892114,4.9698262128892114
1982-11-02,4.9698262128892114,4.9698262128892114
1982-11-03,4.9698262128892114,4.9698262128892114
1982-11-04,4.9698262128892114,4.9698262128892114
